DateTime,AvgTemp
01.05.2017,30.1
02.05.2017,30.1
03.05.2017,28.9
04.05.2017,29.4
05.05.2017,30.7
06.05.2017,28.6
07.05.2017,28.9
08.05.2017,29.1
09.05.2017,28.8
10.05.2017,29.7
11.05.2017,29.4
12.05.2017,29.4
13.05.2017,29.4
14.05.2017,29.4
15.05.2017,29.1
16.05.2017,30
17.05.2017,29.5
18.05.2017,29
19.05.2017,29.1
20.05.2017,29.2
21.05.2017,29
22.05.2017,29.3
23.05.2017,29.2
24.05.2017,28.8
25.05.2017,29.5
26.05.2017,29.9
27.05.2017,29.7
28.05.2017,29.2
29.05.2017,26.5
30.05.2017,28.5
31.05.2017,29.4
01.06.2017,29.4
02.06.2017,28.7
03.06.2017,28.6
04.06.2017,27.9
05.06.2017,28.4
06.06.2017,29.5
07.06.2017,29.9
08.06.2017,29
09.06.2017,29.2
10.06.2017,29.1
11.06.2017,29.4
12.06.2017,28.1
13.06.2017,27.5
14.06.2017,29
15.06.2017,29.1
16.06.2017,29.7
17.06.2017,28.9
18.06.2017,28.1
19.06.2017,28.2
20.06.2017,28.7
21.06.2017,27.1
22.06.2017,27.3
23.06.2017,28.7
24.06.2017,27.6
25.06.2017,28.2
26.06.2017,29.3
27.06.2017,28.4
28.06.2017,27.8
29.06.2017,27.6
30.06.2017,27.8
01.07.2017,28.9
02.07.2017,28.6
03.07.2017,28.6
04.07.2017,28.7
05.07.2017,28.7
06.07.2017,28.8
07.07.2017,28.1
08.07.2017,28.1
09.07.2017,28.3
10.07.2017,28.1
11.07.2017,28.5
12.07.2017,28.1
13.07.2017,28.5
14.07.2017,28.8
15.07.2017,29.2
16.07.2017,27.3
17.07.2017,26.9
18.07.2017,27.7
19.07.2017,28.2
20.07.2017,28.4
21.07.2017,28.8
22.07.2017,28.5
23.07.2017,28.1
24.07.2017,27.2
25.07.2017,27.5
26.07.2017,27.7
27.07.2017,26.8
28.07.2017,27.8
29.07.2017,28.3
30.07.2017,28.4
31.07.2017,28
01.08.2017,27.3
02.08.2017,27.5
03.08.2017,27.5
04.08.2017,27.3
05.08.2017,27.4
06.08.2017,27.8
07.08.2017,27.6
08.08.2017,28.4
09.08.2017,28.4
10.08.2017,28.4
11.08.2017,28
12.08.2017,28
13.08.2017,28.6
14.08.2017,29
15.08.2017,27.4
16.08.2017,27.1
17.08.2017,27.3
18.08.2017,28
19.08.2017,28.1
20.08.2017,28
21.08.2017,28.2
22.08.2017,27.7
23.08.2017,27.8
24.08.2017,28.5
25.08.2017,28.6
26.08.2017,27.4
27.08.2017,27.9
28.08.2017,29.3
29.08.2017,28.1
30.08.2017,27.2
31.08.2017,28.3
01.09.2017,27.9
02.09.2017,28
03.09.2017,27.9
04.09.2017,29
05.09.2017,28.6
06.09.2017,28.7
07.09.2017,28.7
08.09.2017,29.9
09.09.2017,29.6
10.09.2017,29.5
11.09.2017,28.9
12.09.2017,28
13.09.2017,28.6
14.09.2017,29.4
15.09.2017,28.9
16.09.2017,28.3
17.09.2017,29.6
18.09.2017,28.8
19.09.2017,27.7
20.09.2017,28.3
21.09.2017,28.2
22.09.2017,29.4
23.09.2017,29.6
24.09.2017,28.4
25.09.2017,27.6
26.09.2017,27.9
27.09.2017,29.7
28.09.2017,29.7
29.09.2017,29.8
30.09.2017,30.1
01.10.2017,30.3
02.10.2017,29.6
03.10.2017,30
04.10.2017,30.1
05.10.2017,30.7
06.10.2017,30.7
07.10.2017,30.4
08.10.2017,30
09.10.2017,30.2
10.10.2017,31
11.10.2017,31.2
12.10.2017,31.5
13.10.2017,31.4
14.10.2017,31
15.10.2017,30.6
16.10.2017,30
17.10.2017,29.6
18.10.2017,29.7
19.10.2017,30.3
20.10.2017,30.8
21.10.2017,30.2
22.10.2017,30
23.10.2017,30.5
24.10.2017,29.8
25.10.2017,29.6
26.10.2017,30.2
27.10.2017,30.8
28.10.2017,30.4
29.10.2017,30.4
30.10.2017,30.5
31.10.2017,30.9
01.11.2017,30.1
02.11.2017,30.6
03.11.2017,31.2
04.11.2017,31
05.11.2017,28.5
06.11.2017,30
07.11.2017,30.9
